company,industry,rating,title,job_title,employee_status,location,date,pros,cons,advice,recommends
FPT Software,CNTT - Phần mềm,3.0,"Môi trường chuyên nghiệp, nhiều cơ hội học hỏi nhưng áp lực công việc cao",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,28/02/2025,,"Môi trường làm việc chuyên nghiệp: Văn hóa công ty thân thiện, đồng nghiệp hỗ trợ nhau nhiệt tình.Cơ hội học hỏi và phát triển: Công ty có nhiều chương trình đào tạo, chứng chỉ và cơ hội làm việc với khách hàng lớn.Dự án đa dạng: Có nhiều dự án với công nghệ mới như AI, Cloud, IoT, giúp nhân viên trau dồi kỹ năng.Chế độ đãi ngộ ổn định: Lương thưởng cạnh tranh, chế độ bảo hiểm đầy đủ và nhiều hoạt động nội bộ thú vị.Áp lực công việc cao: Một số dự án có deadline gấp, yêu cầu OT nhiều mà không có chính sách OT hợp lý.",,Có
FPT Software,CNTT - Phần mềm,3.0,"Môi trường làm việc chuyên nghiệp, cơ hội học hỏi cao nhưng OT áp lực và lương cần cải thiện",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,28/02/2025,,"Môi trường làm việc chuyên nghiệp: Văn hóa công ty thân thiện, đồng nghiệp hỗ trợ nhau nhiệt tình.Cơ hội học hỏi và phát triển: Công ty có nhiều chương trình đào tạo, chứng chỉ và cơ hội làm việc với khách hàng lớn.Dự án đa dạng: Có nhiều dự án với công nghệ mới như AI, Cloud, IoT, giúp nhân viên trau dồi kỹ năng.Chế độ đãi ngộ ổn định: Lương thưởng cạnh tranh, chế độ bảo hiểm đầy đủ và nhiều hoạt động nội bộ thú vị.Áp lực công việc cao: Một số dự án có deadline gấp, yêu cầu OT nhiều mà không có chính sách OT hợp lý.",,Có
FPT Software,CNTT - Phần mềm,3.0,"Môi trường năng động, nhiều cơ hội phát triển nhưng lương thưởng cần cải thiện",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,28/02/2025,,"Môi trường năng động, hệ thống quy trình, hỗ trợ tốt, lương thưởng có cải thiện so với thời gian trước Công ty có môi trường làm việc năng động, trẻ trung, nhiều cơ hội phát triểnNơi làm việc rất tốt, có nhiều cơ hội ở đóVâng, nếu bạn muốn có nhiều cơ hội hơn hoặc thêm tiền, bạn sẽ phải làm thêm giờ",,Có
FPT Software,CNTT - Phần mềm,5.0,Công ty rất tốt và phát triển,HTML5 Developer,Nhân viên hiện tại,Hồ Chí Minh,28/02/2025,,Phúc lợi tốt công ty tốt quản lý rất ân cần và chu đáo với mọi người xung quanh. Yêu công ty nhiều lắm nha. Thường xuyên tổ chức team building và sự kiện.,,Có
FPT Software,CNTT - Phần mềm,4.0,"Môi trường tốt cho các bạn thích học và tập trung vào nâng cấp kỹ năng, anh em nào thích lương cao thì chắc không hợp :D",Java Developer,Nhân viên cũ,Hồ Chí Minh,28/02/2025,,"- Đồng nghiệp vui vẻ, sếp tâm lý, tạo điều kiện cho anh em, mặc dù ban đầu yêu cầu làm work in office 100% nhưng thực tế cũng tùy dự án, nếu làm việc có trách nhiệm và đảm bảo đc chất lượng công việc thì vẫn đc approve cho làm remote vài ngày.- Môi trường làm việc xanh, sạch đẹp, nhiều tiện ích giải trí đi kèm, đời sống tinh thần phong phú;- Cho học này học nọ, học tiếng Anh - Nhật - Hàn, học tech;- Vì size dự án to (có dự án lên tới cả gần ngàn người) nên cơ hội chuyển qua các vị trí khác như PM, Test, SA nhiều (mỗi tội phải đạt tới level tích lũy nhất định mới đủ điều kiện để phỏng vấn nội bộ và chuyển qua được)- Có cơ hội làm với các khách hàng top đầu trong và cả ngoài nước với những dự án đòi hỏi cao với tiêu chuẩn khắt khe -> lên trình nhanh, sau này ra product hoặc các công ty top-tier nước ngoài thì rất là ngon nghẻ (nếu Eng xịn)- Work-life balance (dĩ nhiên là trừ lúc bị dự án dí sấp mặt, còn lại thì vẫn ổn)",,Có
FPT Software,CNTT - Phần mềm,3.0,OT được trả tiền đàng hoàng. Cuối tháng log ticket là được,Lập trình viên,Nhân viên hiện tại,Hà Nội,28/02/2025,,"Môi trường tốt, nhiều dự án lớn cho ae học hỏi, đặc biệt là FreshersOT dc trả tiền đàng hoàng.Cuối tháng log ticket là dc.Ae yên tâm công tác!",,Có
FPT Software,CNTT - Phần mềm,5.0,"Môi trường làm việc tốt, phúc lợi rõ ràng, sếp tốt (CTT)",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,28/02/2025,,"Công ty môi trường tốt. Phúc lợi rõ ràng, được lên lương nhiều lắm á. Quan trọng là sếp tốt và HR xinh lắm nè!! Các bạn fresher nên vào đây á",,
FPT Software,CNTT - Phần mềm,5.0,Sinh viên mới ra trường nên vào làm!,PHP Developer,Nhân viên cũ,Đà Nẵng,28/02/2025,,"Thuận lợi cho việc rèn luyện kĩ năng, đa dạng công nghệ, được học nhiều chứng chỉ xịn miễn phí. Thuận lợi cho việc rèn luyện kĩ năng, đa dạng công nghệ, được học nhiều chứng chỉ xịn miễn phí.",,Có
FPT Software,CNTT - Phần mềm,4.0,"Môi trường, đồng nghiệp tuyệt vời",IT Comtor,Nhân viên cũ,Hồ Chí Minh,27/02/2025,,"Công ty luôn khuyến khích học tập không ngừng dù ở vị trí nào. Có nhiều chương trình tài trợ thi chứng chỉ và thưởng nếu pass. Môi trường thoải mái, nhiều hoạt động giải trí cho nhân viên.",,Có
FPT Software,CNTT - Phần mềm,5.0,Công ty ổn so với mặt bằng chung hiện tại,Intern PHP Developer,Nhân viên cũ,Đà Nẵng,27/02/2025,,"Được hướng dẫn, chia sẻ và đào tạo vài kỹ năng ổn. Môi trường áp lực nhưng định hướng cơ bản tốt để phát triển và đi tiếp sự nghiệp.",,Có
FPT Software,CNTT - Phần mềm,3.0,"F cũng có dự án ngon, sếp tốt, anh em tốt",Nhân viên IT,Nhân viên hiện tại,Hà Nội,27/02/2025,,"F cũng có dự án ngon, sếp tốt, anh em tốt. Chứ nếu chỉ toàn tiêu cực với tệ quá thì ng ta nghỉ hết rồi. Dĩ nhiên không thể tốt bằng các công ty product, tier 1 trên thị trường.",,Có
FPT Software,CNTT - Phần mềm,4.0,Công ty tốt không có gì để chê,Mobile Apps Developer,Nhân viên cũ,Hà Nội,27/02/2025,,"Tiện nghi đầy đủ, có lương fresher cao. Tuy nhiên hằng tháng sẽ tính điểm checkpont để xét lương. Nếu check point dưới 9 thì trừ 10% lương",,
FPT Software,CNTT - Phần mềm,3.0,"Môi trường ổn định, có thể WFH linh hoạt; cần cải thiện quy trình duyệt OT và chất lượng bữa ăn",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,26/02/2025,,"Môi trường làm việc tuyệt vờiCó thể làm việc tại nhà/tại chỗ bất cứ khi nào bạn muốn nếu PM cho phépKhông gian làm việc chung thật tuyệt vờiChỉ có thể đăng nhập OT một ngày một tuần mặc dù bạn làm việc nhiều hơn thếMôi trường làm việc trẻ trung, năng động, phù hợp các bạn sinh viên mới ra trường",,Có
FPT Software,CNTT - Phần mềm,3.0,"Môi trường học hỏi tốt, chính sách cởi mở, lương ổn định; cần thêm tiện ích và quan tâm hơn tới nhân viên",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,26/02/2025,,"Lương đầu vào ổn, chính sách làm việc cởi mở cho toàn bộCty bự học được nhiều thứ, đáng để vào học tập và tìm kiếmLãnh địaMôi trường OK, đồng nghiệp hòa đồng, Sếp dễ tính,Tôi chưa OT lần nào, nhưng mà chế độ khá ổn, chắc cũng tùy BO, team",,Có
FPT Software,CNTT - Phần mềm,3.0,"Không gian xanh, môi trường làm việc tốt, hỗ trợ OT ổn; cần cải thiện lương, rõ ràng thực tập và bữa ăn",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,26/02/2025,,"Không gian xanh, giúp nhân viên đỡ căng thăng hơn nhiềuCũng có OT nhưng mà không thường xuyên, sếp cũng không gắt lắmMôi trường làm việc tốt.Phát triển kĩ năng nhanh chóng.Hỗ trợ OT tốt so với thị trường đối với các nhân viên ở lại OT.",,Có
FPT Software,CNTT - Phần mềm,3.0,Công ty tốt không có gì để chê,Java Developer,Nhân viên cũ,Hà Nội,26/02/2025,,"Tiện nghi đầy đủ, có lương fresher cao. Tuy nhiên hằng tháng sẽ tính điểm checkpont để xét lương. Nếu check point dưới 9 thì trừ 10% lương",,Có
FPT Software,CNTT - Phần mềm,5.0,Công ty khá tốt với nhân viên,PHP Developer,Nhân viên cũ,Hà Nội,26/02/2025,,,"Không chỉ là nơi làm việc mà còn là một môi trường sáng tạo và phát triển. Đội ngũ nhân viên luôn nhiệt huyết và chuyên nghiệp, góp phần tạo nên những sản phẩm và dịch vụ xuất sắc. Sự cam kết của ban lãnh đạo đối với sự phát triển bền vững và trách nhiệm xã hội là điều đáng trân trọng. Tôi tự hào khi được là một phần của công ty này!",Có
FPT Software,CNTT - Phần mềm,3.0,Review Fsoft Hoà Lạc,Java Developer,Nhân viên cũ,Hà Nội,26/02/2025,,"văn phòng đẹp, đồng nghiệp thân thiện, cơ sở vật chất tuyệt vời, cty có danh tiếng vào làm cũng đẹp cv cho những ai ít kinh nghiệm",,Có
FPT Software,CNTT - Phần mềm,5.0,Thực tập sinh tại FPT,Kỹ sư cơ khí,Nhân viên hiện tại,Hà Nội,26/02/2025,,"môi trường làm việc ổn ok,công nghệ tiên phong, môi trường làm việc năng động, nhiều cơ hội thăng tiến, lương hấp dẫn.",,Có
FPT Software,CNTT - Phần mềm,5.0,Fresher Fsoft Academy,Java Developer,Nhân viên hiện tại,Hà Nội,26/02/2025,,"Tiện nghi đầy đủ, có lương fresher cao (8,3M). Tuy nhiên hằng tháng sẽ tính điểm checkpont để xét lương. Nếu check point dưới 9 thì trừ 10% lương",,
FPT Software,CNTT - Phần mềm,4.0,"Chỉ có lời khuyên cho các bạn trẻ dưới 5 năm kinh nghiệm bây giờ: 1 là vào NAB, 2 vào Fsoft kiếm cơ hội onsite",Nhân viên IT,Nhân viên hiện tại,Hà Nội,25/02/2025,,"Dạo gần đây có gửi CV và có dc gọi phỏng vấn 1 vài nơi thì cảm giác khá là bực mình với quy trình của các công ty hay các hiring manager, thậm chí các câu hỏi phỏng vấn của hiring manager đưa ra với 1 người 1x năm kinh nghiệm (làm đến cả level architect, và các product chạy ở global market).Không những mình mà những người quen của mình 17-20 năm kinh nghiêm cũng vậy.",,Có
FPT Software,CNTT - Phần mềm,5.0,Tốt nhưng nhiều thử thách,Giám đốc điều hành,Nhân viên cũ,Hà Nội,25/02/2025,,Môi trường làm việc tốt nhưng nhiều thử thách cho các bạn trẻ. Môi trường làm việc tốt nhưng nhiều thử thách cho các bạn trẻ.Môi trường làm việc tốt nhưng nhiều thử thách cho các bạn trẻ.,,Có
FPT Software,CNTT - Phần mềm,4.0,Công ty tốt không có gì để chê,Java Developer,Nhân viên cũ,Hồ Chí Minh,25/02/2025,,"FPT Software nổi bật với môi trường làm việc chuyên nghiệp, năng động, tạo điều kiện cho nhân viên phát triển tối đa. Công ty có các dự án đa dạng, từ những dự án nhỏ đến các dự án lớn mang tầm quốc tế, giúp nhân viên trau dồi kinh nghiệm và nâng cao kỹ năng. FPT Software cũng chú trọng đầu tư vào cơ sở vật chất hiện đại, tạo không gian làm việc thoải mái và hiệu quả. Ngoài ra, công ty còn có các chương trình đào tạo, phát triển kỹ năng thường xuyên, giúp nhân viên cập nhật kiến thức và đáp ứng yêu cầu của công việc. FPT Software cũng được biết đến với văn hóa doanh nghiệp thân thiện, cởi mở, nơi mọi người có thể chia sẻ ý tưởng và hợp tác làm việc hiệu quả.",,
FPT Software,CNTT - Phần mềm,3.0,Cần có chính sách tăng lương cho nhân viên có nhiều đóng góp,Nhân viên IT,Nhân viên hiện tại,Hà Nội,25/02/2025,,,"Dự án mình tham gia khá tốt, công nghệ mới, khách hàng thân thiện. Cũng phải nói lại là F có cả ngàn dự án, không phải cái nào cũng ngon. Với mình thì hài lòng vì dự án mình không phải OT.",Có
FPT Software,CNTT - Phần mềm,3.0,Công ty bình thường,.NET Developer.,Nhân viên cũ,Hà Nội,07/02/2025,,Ổn định,,
FPT Software,CNTT - Phần mềm,2.0,Not recommend,.NET Developer.,Nhân viên cũ,Đà Nẵng,07/02/2025,,Không,,Có
FPT Software,CNTT - Phần mềm,3.0,đánh giá ba sao chứ còn cái gì nữa,Web Developer,Nhân viên cũ,Hà Nội,24/02/2025,,"Môi trường thoải mái, có xe đưa đón, ăn trưa miễn phí. OT có lương nhưng trả bằng ngày nghỉ bù cuối năm mới được quy ra tiền. Môi trường có nhiều cơ hội trong hệ sinh thái FPT, tuy nhiên để thay đổi giữa các BU nếu thấy có dự án phù hợp vs kinh no cũng ko phải đơn giản. Ng của BU nào thì quản BU nấy. như cty riêng vậy á. Tuy riêng mà chung, tuy chung mà riêng. Môi trường tốt để học hỏi, tuy nhiên vào đc dự án như thế nào, làm bao lâu thì cũng hên xui cho fresher",,
FPT Software,CNTT - Phần mềm,5.0,Công việc okie cho newbie,HTML5 Developer,Nhân viên hiện tại,Hồ Chí Minh,24/02/2025,,"Công ty đẹp, văn hoá tốt, phù hợp cho newbie phát triển sự nghiệp ở lĩnh vực công nghệ thông tin và kế toán",,Có
FPT Software,CNTT - Phần mềm,2.0,"Không có Work Life Balance, OT nhiều, Khó upskill vì việc nhiều",Data Analyst,Nhân viên cũ,Hồ Chí Minh,24/02/2025,,,"Đồng nghiệp supportive, thân thiện. Khuôn viên rộng rãi.Ngoài mấy này ra thì nhược điểm của FPT QUÁ NHIỀU. Hay nhồi sọ nhân viên được làm việc trong tập đoàn danh giá, tỷ đô đồ đó. Nhân viên được cấp acc Udemy để học và bắt buộc hoàn thành các khoá học được cấp trên đề ra, nhưng toàn ba cái lý thuyết, cũng không cho nhân viên thời gian để nâng level, việc thì nhiều.",Có
FPT Software,CNTT - Phần mềm,4.0,"Mọi thứ ở mức ổn, đồng nghiệp thân thiện, công việc quá nhiều",UI/UX Designer,Nhân viên cũ,Hồ Chí Minh,23/02/2025,,"Đồng nghiệp hòa đồng, nói chuyện hợp gu, nói chung môi trường làm việc không toxic. Dù không còn làm việc chung nữa nhưng vẫn rất tiếc vì mọi người ở đây rất tốt bụng",,Có
FPT Software,CNTT - Phần mềm,3.0,"Phù hợp để ổn định, công việc nhàn",Intern/Fresher UI/UX Designer,Nhân viên cũ,Hà Nội,23/02/2025,,"Văn phòng tiện nghi, có cơ hội onsite, đồng nghiệp tốt. Dự án ngoài nước khá nhiều, nhiều cơ hội học tập lấy chứng chỉ",,Có
